Eviction_ID,Address,Zip,File Date,Neighborhood,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Constraints,Constraints Date,Supervisor_District,Client_Location
M150660,1000 Block of Geary Street,94109,3/30/2015,Tenderloin,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,"(37.7857350983593, -122.420555240459)"
M150657,2100 Block of North Point Street,94123,3/30/2015,Marina,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.8028254899139, -122.442572769382)"
M150667,800 Block of Gonzalez Drive,94132,3/30/2015,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7175027177857, -122.482376864578)"
M150663,200 Block of Font Boulevard,94132,3/30/2015,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.716249096554, -122.475270754393)"
M150664,100 Block of Font Boulevard,94132,3/30/2015,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7155450529294, -122.473629919957)"
M150659,2600 Block of Larkin Street,94109,3/30/2015,Russian Hill,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.8022389058347, -122.42128649924)"
M150649,300 Block of Lansdale Avenue,94127,3/30/2015,West of Twin Peaks,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7362520619556, -122.459261521646)"
M150668,100 Block of Font Boulevard,94132,3/30/2015,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7155450529294, -122.473629919957)"
M150655,1000 Block of Castro Street,94114,3/30/2015,Noe Valley,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7532946630326, -122.434209231153)"
M150654,1900 Block of Larkin Street,94109,3/30/2015,Russian Hill,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7956748460126, -122.41995424262)"
M150670,1800 Block of 35th Avenue,94122,3/30/2015,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,4,"(37.7525463047324, -122.493622363448)"
M150662,200 Block of Campbell Avenue,94134,3/30/2015,Visitacion Valley,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,10,"(37.714749857524, -122.402399072826)"
M150671,2200 Block of 19th Avenue,94116,3/30/2015,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/25/2018,4,"(37.7458449403349, -122.475965779666)"
M150672,700 Block of 5th Avenue,94118,3/30/2015,Inner Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/23/2018,1,"(37.7745856544998, -122.462813355448)"
M150661,300 Block of 10th Street,94103,3/30/2015,South of Market,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,"(37.7724811637379, -122.412311666163)"
M150651,2200 Block of 36th Avenue,94116,3/30/2015,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,"(37.7450484171346, -122.494033638411)"
M150656,300 Block of 10th Street,94103,3/30/2015,South of Market,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,"(37.7724811637379, -122.412311666163)"
M150648,900 Block of Hampshire Street,94110,3/27/2015,Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7569026636434, -122.407747149757)"
M150652,0 Block of Majestic Avenue,94112,3/27/2015,Oceanview/Merced/Ingleside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,"(37.717699332258, -122.451373572602)"
M150638,3200 Block of Clay Street,94115,3/27/2015,Presidio Heights,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7891056703486, -122.446442054795)"
M150644,1400 Block of Newcomb Avenue,94124,3/27/2015,Bayview Hunters Point,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.7335924153312, -122.387018017894)"
M150639,1100 Block of Jones Street,94109,3/27/2015,Nob Hill,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7918709005375, -122.414268636798)"
M150643,1100 Block of Filbert Street,94109,3/27/2015,Russian Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/13/2018,2,"(37.8001831167115, -122.418399132042)"
M150647,900 Block of Hampshire Street,94110,3/27/2015,Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7569026636434, -122.407747149757)"
M150653,0 Block of Majestic Avenue,94112,3/27/2015,Oceanview/Merced/Ingleside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,"(37.717699332258, -122.451373572602)"
M150636,2300 Block of Polk Street,94109,3/26/2015,Russian Hill,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7982845729436, -122.422310711699)"
M150629,2200 Block of 36th Avenue,94116,3/26/2015,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,"(37.7450484171346, -122.494033638411)"
M150633,1000 Block of Pacific Avenue,94133,3/26/2015,Nob Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/19/2018,3,"(37.7961170265, -122.412658005699)"
M150634,1300 Block of Balboa Street,94118,3/26/2015,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/13/2018,1,"(37.7768732024583, -122.473138858799)"
M150626,100 Block of Oak Street,94102,3/26/2015,Hayes Valley,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7750744318503, -122.421768033858)"
M150630,0 Block of Ankeny Street,94134,3/26/2015,Portola,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.7186905910905, -122.403692345246)"
M150627,2100 Block of Post Street,94115,3/26/2015,Japantown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7846877612086, -122.437204718985)"
M150623,100 Block of Font Boulevard,94132,3/26/2015,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7155450529294, -122.473629919957)"
M150635,0 Block of Pearl Street,94103,3/26/2015,Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/17/2018,8,"(37.7702249019357, -122.423794594898)"
M150628,0 Block of Dolores Street,94103,3/26/2015,Mission,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.768422970588, -122.426590385771)"
M150625,1700 Block of 48th Avenue,94122,3/26/2015,Sunset/Parkside,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,"(37.7537999107354, -122.507678824856)"
M150624,100 Block of Crespi Drive,94132,3/26/2015,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7191099621881, -122.47711636708)"
M150637,3600 Block of Clay Street,94118,3/26/2015,Presidio Heights,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7882786694752, -122.452936734544)"
M150620,100 Block of Gates Street,94110,3/25/2015,Bernal Heights,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7409230714487, -122.41394152416)"
M150581,900 Block of Ashbury Street,94117,3/25/2015,Haight Ashbury,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7662094882733, -122.446234261428)"
M150614,4200 Block of Irving Street,94122,3/25/2015,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/23/2018,4,"(37.762348659681, -122.503376288767)"
M150582,200 Block of Bocana Street,94110,3/25/2015,Bernal Heights,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7399553990407, -122.418238995323)"
M150580,200 Block of 25th Avenue,94121,3/25/2015,Outer Richmond,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7848109229237, -122.48514853004)"
M150622,900 Block of Treat Avenue,94110,3/25/2015,Mission,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7549694076825, -122.413148488511)"
M150621,900 Block of Treat Avenue,94110,3/25/2015,Mission,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7549694076825, -122.413148488511)"
M150619,100 Block of 11th Avenue,94118,3/25/2015,Inner Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7855017911204, -122.470044893673)"
M150618,100 Block of 11th Avenue,94118,3/25/2015,Inner Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7855017911204, -122.470044893673)"
M150579,1600 Block of Ocean Avenue,94112,3/24/2015,Oceanview/Merced/Ingleside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7245317849204, -122.459610061546)"
M150603,300 Block of Lexington Street,94110,3/24/2015,Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.75775140355, -122.420353645248)"
M150575,2700 Block of Mission Street,94110,3/23/2015,Mission,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7530339735701, -122.418588598818)"
M150604,2800 Block of Santiago Street,94116,3/23/2015,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,"(37.743895515276, -122.497780486237)"
M150576,100 Block of Peabody Street,94134,3/23/2015,Visitacion Valley,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.7104085760205, -122.407438578384)"
M150571,500 Block of Geary Boulevard,94102,3/23/2015,Tenderloin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,"(37.7868328795684, -122.411917050883)"
M150572,500 Block of noe Street,94114,3/23/2015,Castro/Upper Market,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7598276652141, -122.43260778721)"
M150612,2200 Block of 32nd Avenue,94116,3/23/2015,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2/13/2018,4,"(37.7452376223855, -122.489745478918)"
M150577,400 Block of Silver Avenue,94112,3/23/2015,Excelsior,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,"(37.7286105993907, -122.427897374598)"
M150578,1400 Block of Revere Avenue,94110,3/23/2015,Bayview Hunters Point,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.7300297215503, -122.387395567646)"
M150573,2200 Block of Jackson Street,94115,3/23/2015,Pacific Heights,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7927300344825, -122.432079396786)"
M150613,300 Block of 20th Avenue,94121,3/23/2015,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/19/2018,1,"(37.7812947284238, -122.479518403655)"
M150574,1600 Block of Sutter Street,94109,3/23/2015,Pacific Heights,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7868728992321, -122.427512151312)"
M150546,1400 Block of Revere Avenue,94110,3/20/2015,Bayview Hunters Point,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.7300297215503, -122.387395567646)"
M150547,300 Block of Frederick Street,94117,3/20/2015,Haight Ashbury,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7668547689113, -122.449621241432)"
M150569,100 Block of Mason Street,94102,3/20/2015,Tenderloin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7848247762563, -122.409335015499)"
M150545,700 Block of Gonzalez Drive,94132,3/20/2015,Lakeshore,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7175134680033, -122.48059457481)"
M150544,500 Block of Geary Street,94102,3/20/2015,Tenderloin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,"(37.7868328795684, -122.411917050883)"
M150617,0 Block of Lyell Street,94112,3/20/2015,Outer Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7313118277372, -122.431604222343)"
M150609,1100 Block of Broderick Street,94115,3/20/2015,Western Addition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/19/2018,2,"(37.7808324616548, -122.44075486294)"
M150555,1300 Block of Shotwell Street,94110,3/20/2015,Bernal Heights,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/18/2018,9,"(37.7477838721234, -122.414945488648)"
M150610,1300 Block of 16th Avenue,94122,3/20/2015,Inner Sunset,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/10/2018,5,"(37.762769050799, -122.473917054963)"
M150616,0 Block of Lyell Street,94112,3/20/2015,Outer Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7313118277372, -122.431604222343)"
M150570,900 Block of Post Street,94109,3/20/2015,Nob Hill,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7871735246439, -122.417641342758)"
M150611,0 Block of Seward Street,94114,3/20/2015,Twin Peaks,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/20/2018,8,"(37.75834825942, -122.44044197757)"
M150538,200 Block of 12th Avenue,94118,3/19/2015,Inner Richmond,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7835915889948, -122.470844646041)"
M150541,400 Block of 14th Avenue,94118,3/19/2015,Outer Richmond,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7796642525493, -122.47284533062)"
M150543,600 Block of Laurel Street,94118,3/19/2015,Presidio Heights,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7844498639454, -122.449185839852)"
M150554,1300 Block of Silliman Street,94134,3/19/2015,Excelsior,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/17/2018,9,"(37.7277044341311, -122.41838119401)"
M150539,300 Block of Arballo Drive,94132,3/19/2015,Lakeshore,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7201245879414, -122.483106168792)"
M150540,200 Block of Linden Street,94102,3/19/2015,Hayes Valley,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7764665527382, -122.422048107732)"
M150537,900 Block of Market Street,94103,3/19/2015,South of Market,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,"(37.7826911212462, -122.409536662859)"
M150542,400 Block of 14th Avenue,94118,3/19/2015,Outer Richmond,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7796642525493, -122.47284533062)"
M150535,1600 Block of Ocean Avenue,94112,3/18/2015,Oceanview/Merced/Ingleside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7245317849204, -122.459610061546)"
M150536,1300 Block of Sacramento Street,94109,3/18/2015,Nob Hill,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7922517903295, -122.414568999489)"
M150553,400 Block of Hoffman Avenue,94114,3/17/2015,Noe Valley,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/16/2018,8,"(37.7501057021957, -122.44046832814)"
M150533,900 Block of Broadway Street,94133,3/17/2015,Nob Hill,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7972657851294, -122.412419929165)"
M150534,600 Block of Arballo Drive,94132,3/17/2015,Lakeshore,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7158663997539, -122.483225470698)"
M150532,600 Block of Cayuga Avenue,94112,3/16/2015,Outer Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,"(37.7279402250641, -122.436309648906)"
M150531,400 Block of Vallejo Street,94133,3/16/2015,North Beach,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7990880658797, -122.405149956113)"
M150594,200 Block of 25th Avenue,94121,3/16/2015,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7848109229237, -122.48514853004)"
M150550,3600 Block of Alemany Boulevard,94132,3/16/2015,Oceanview/Merced/Ingleside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3/12/2018,7,"(37.7115651550585, -122.464545671985)"
